SessionId	ItemId	Time
257	228	1000501494
257	0	1000501504
257	374	1000501514
257	34	1000501524
257	65	1000501534
257	8	1000501544
257	172	1000501554
257	0	1000501564
257	303	1000501574
257	252	1000501584
258	15	1000503491
258	18	1000503501
258	50	1000503511
258	399	1000503521
258	308	1000503531
258	1	1000503541
259	65	1000503747
259	49	1000503757
259	4	1000503767
259	286	1000503777
259	126	1000503787
259	262	1000503797
259	286	1000503807
260	3	1000506338
260	124	1000506348
260	3	1000506358
260	137	1000506368
260	6	1000506378
260	1	1000506388
260	3	1000506398
260	0	1000506408
260	154	1000506418
260	164	1000506428
261	17	1000509587
261	28	1000509597
262	315	1000512130
262	1	1000512140
262	101	1000512150
262	77	1000512160
262	1	1000512170
262	5	1000512180
262	13	1000512190
262	3	1000512200
262	7	1000512210
262	9	1000512220
262	16	1000512230
263	474	1000515753
263	28	1000515763
263	181	1000515773
263	302	1000515783
263	127	1000515793
263	27	1000515803
263	181	1000515813
263	5	1000515823
263	15	1000515833
264	100	1000516043
264	58	1000516053
265	87	1000516327
265	1	1000516337
265	16	1000516347
265	2	1000516357
265	135	1000516367
265	5	1000516377
265	24	1000516387
265	333	1000516397
265	5	1000516407
265	50	1000516417
265	29	1000516427
265	0	1000516437
265	216	1000516447
265	0	1000516457
265	41	1000516467
265	68	1000516477
265	98	1000516487
266	0	1000519020
266	157	1000519030
266	59	1000519040
266	260	1000519050
266	244	1000519060
266	268	1000519070
266	44	1000519080
266	15	1000519090
266	215	1000519100
266	35	1000519110
266	4	1000519120
266	282	1000519130
266	316	1000519140
266	39	1000519150
266	0	1000519160
266	23	1000519170
266	226	1000519180
267	5	1000521732
267	0	1000521742
267	42	1000521752
267	4	1000521762
267	172	1000521772
267	274	1000521782
267	63	1000521792
267	466	1000521802
267	35	1000521812
267	52	1000521822
267	480	1000521832
267	6	1000521842
267	401	1000521852
267	0	1000521862
267	34	1000521872
267	0	1000521882
267	162	1000521892
268	38	1000522001
268	157	1000522011
268	114	1000522021
268	147	1000522031
268	0	1000522041
269	116	1000525417
269	43	1000525427
269	0	1000525437
270	197	1000528702
270	64	1000528712
270	0	1000528722
271	77	1000529951
271	206	1000529961
271	179	1000529971
271	226	1000529981
271	53	1000529991
271	2	1000530001
271	122	1000530011
271	94	1000530021
271	172	1000530031
271	3	1000530041
272	178	1000531399
272	350	1000531409
272	185	1000531419
272	83	1000531429
272	112	1000531439
272	324	1000531449
272	75	1000531459
273	12	1000533022
273	28	1000533032
273	149	1000533042
273	23	1000533052
273	79	1000533062
273	4	1000533072
273	84	1000533082
273	290	1000533092
273	298	1000533102
273	158	1000533112
273	174	1000533122
274	78	1000534551
274	2	1000534561
274	34	1000534571
274	35	1000534581
274	427	1000534591
274	31	1000534601
274	64	1000534611
274	58	1000534621
274	103	1000534631
274	176	1000534641
274	6	1000534651
274	57	1000534661
274	249	1000534671
274	38	1000534681
274	10	1000534691
274	112	1000534701
274	247	1000534711
274	0	1000534721
275	245	1000538299
275	38	1000538309
275	469	1000538319
275	210	1000538329
275	198	1000538339
275	176	1000538349
275	2	1000538359
275	5	1000538369
275	38	1000538379
275	8	1000538389
275	28	1000538399
275	324	1000538409
275	247	1000538419
275	99	1000538429
275	286	1000538439
275	207	1000538449
276	323	1000539759
276	14	1000539769
276	340	1000539779
276	492	1000539789
276	249	1000539799
276	270	1000539809
276	7	1000539819
276	75	1000539829
276	0	1000539839
276	1	1000539849
276	497	1000539859
276	14	1000539869
276	176	1000539879
276	229	1000539889
276	285	1000539899
277	72	1000540333
277	12	1000540343
277	14	1000540353
277	431	1000540363
278	26	1000542939
278	0	1000542949
278	1	1000542959
278	13	1000542969
278	0	1000542979
278	0	1000542989
278	362	1000542999
278	145	1000543009
278	13	1000543019
278	2	1000543029
278	51	1000543039
278	0	1000543049
278	395	1000543059
278	28	1000543069
278	25	1000543079
278	23	1000543089
278	0	1000543099
278	103	1000543109
278	164	1000543119
278	125	1000543129
279	75	1000543771
279	72	1000543781
279	298	1000543791
279	22	1000543801
279	20	1000543811
279	93	1000543821
279	101	1000543831
279	40	1000543841
279	33	1000543851
279	46	1000543861
279	289	1000543871
279	38	1000543881
280	0	1000545895
280	36	1000545905
280	124	1000545915
280	126	1000545925
280	21	1000545935
280	400	1000545945
280	3	1000545955
280	48	1000545965
280	134	1000545975
280	139	1000545985
280	109	1000545995
280	9	1000546005
280	3	1000546015
280	102	1000546025
280	84	1000546035
281	144	1000547783
281	36	1000547793
281	120	1000547803
281	262	1000547813
281	3	1000547823
281	0	1000547833
281	203	1000547843
281	89	1000547853
281	140	1000547863
282	225	1000548712
282	431	1000548722
282	59	1000548732
282	45	1000548742
282	25	1000548752
282	2	1000548762
282	73	1000548772
282	10	1000548782
282	369	1000548792
283	1	1000550472
283	82	1000550482
283	142	1000550492
283	0	1000550502
283	6	1000550512
283	361	1000550522
283	92	1000550532
283	7	1000550542
283	134	1000550552
284	48	1000552392
284	457	1000552402
284	130	1000552412
284	21	1000552422
284	223	1000552432
284	318	1000552442
284	2	1000552452
284	4	1000552462
285	135	1000554360
285	86	1000554370
285	94	1000554380
285	399	1000554390
285	200	1000554400
285	2	1000554410
285	17	1000554420
285	32	1000554430
285	24	1000554440
285	121	1000554450
285	328	1000554460
286	65	1000555454
286	212	1000555464
286	28	1000555474
286	3	1000555484
286	41	1000555494
286	0	1000555504
286	401	1000555514
286	0	1000555524
286	32	1000555534
286	57	1000555544
286	473	1000555554
286	3	1000555564
286	1	1000555574
286	0	1000555584
286	3	1000555594
286	5	1000555604
286	99	1000555614
286	5	1000555624
286	0	1000555634
286	250	1000555644
287	124	1000558834
287	0	1000558844
287	5	1000558854
287	232	1000558864
287	2	1000558874
288	293	1000560927
288	3	1000560937
288	1	1000560947
288	44	1000560957
288	12	1000560967
288	69	1000560977
288	226	1000560987
289	204	1000563557
289	12	1000563567
289	13	1000563577
289	0	1000563587
289	3	1000563597
289	307	1000563607
289	33	1000563617
290	245	1000566469
290	0	1000566479
290	28	1000566489
290	37	1000566499
290	158	1000566509
290	74	1000566519
290	120	1000566529
290	201	1000566539
290	290	1000566549
290	13	1000566559
290	60	1000566569
291	480	1000567317
291	325	1000567327
291	20	1000567337
291	4	1000567347
291	45	1000567357
291	171	1000567367
291	46	1000567377
291	43	1000567387
291	263	1000567397
291	19	1000567407
291	288	1000567417
291	26	1000567427
291	15	1000567437
291	36	1000567447
292	4	1000569909
292	415	1000569919
292	3	1000569929
292	71	1000569939
292	76	1000569949
292	45	1000569959
292	107	1000569969
292	6	1000569979
292	65	1000569989
293	2	1000572951
293	281	1000572961
293	3	1000572971
293	281	1000572981
293	45	1000572991
293	26	1000573001
293	343	1000573011
294	446	1000575736
294	72	1000575746
294	2	1000575756
294	21	1000575766
294	220	1000575776
294	20	1000575786
294	1	1000575796
295	3	1000577066
295	123	1000577076
295	6	1000577086
295	5	1000577096
295	305	1000577106
295	7	1000577116
296	0	1000580663
296	301	1000580673
296	216	1000580683
296	98	1000580693
296	178	1000580703
297	37	1000582746
297	18	1000582756
297	1	1000582766
297	44	1000582776
297	368	1000582786
298	89	1000582964
298	374	1000582974
298	209	1000582984
298	80	1000582994
298	0	1000583004
298	197	1000583014
298	142	1000583024
298	92	1000583034
298	187	1000583044
298	52	1000583054
298	143	1000583064
298	390	1000583074
298	21	1000583084
298	146	1000583094
298	41	1000583104
299	16	1000584368
299	51	1000584378
299	92	1000584388
299	354	1000584398
299	51	1000584408
299	48	1000584418
299	0	1000584428
299	0	1000584438
299	65	1000584448
299	32	1000584458
299	264	1000584468
299	3	1000584478
299	0	1000584488
299	35	1000584498
299	7	1000584508
299	0	1000584518
299	158	1000584528
300	10	1000587619
300	3	1000587629
300	22	1000587639
300	224	1000587649
300	24	1000587659
300	179	1000587669
300	2	1000587679
300	197	1000587689
300	7	1000587699
301	381	1000588501
301	23	1000588511
301	0	1000588521
301	0	1000588531
301	250	1000588541
301	55	1000588551
301	199	1000588561
301	6	1000588571
301	17	1000588581
302	11	1000589467
302	0	1000589477
302	103	1000589487
302	83	1000589497
302	112	1000589507
302	4	1000589517
302	11	1000589527
302	94	1000589537
302	84	1000589547
302	50	1000589557
302	17	1000589567
302	357	1000589577
302	16	1000589587
302	36	1000589597
302	126	1000589607
302	62	1000589617
302	17	1000589627
302	32	1000589637
302	217	1000589647
302	10	1000589657
303	13	1000591500
303	275	1000591510
303	1	1000591520
303	484	1000591530
303	61	1000591540
303	472	1000591550
303	396	1000591560
303	36	1000591570
303	4	1000591580
304	7	1000592572
304	148	1000592582
304	9	1000592592
304	16	1000592602
304	35	1000592612
304	358	1000592622
304	4	1000592632
304	0	1000592642
304	0	1000592652
304	346	1000592662
305	75	1000593647
305	345	1000593657
305	240	1000593667
305	184	1000593677
305	0	1000593687
305	0	1000593697
305	5	1000593707
305	118	1000593717
305	27	1000593727
306	333	1000596006
306	352	1000596016
306	13	1000596026
306	135	1000596036
306	9	1000596046
306	4	1000596056
306	4	1000596066
306	16	1000596076
306	31	1000596086
306	255	1000596096
306	1	1000596106
306	166	1000596116
306	58	1000596126
306	11	1000596136
306	46	1000596146
306	12	1000596156
306	83	1000596166
306	32	1000596176
306	3	1000596186
307	18	1000597144
307	0	1000597154
307	5	1000597164
307	0	1000597174
307	76	1000597184
307	1	1000597194
308	114	1000598002
308	337	1000598012
308	25	1000598022
308	15	1000598032
308	0	1000598042
308	250	1000598052
308	224	1000598062
308	1	1000598072
308	75	1000598082
309	1	1000598462
309	464	1000598472
309	5	1000598482
309	0	1000598492
309	82	1000598502
309	169	1000598512
310	115	1000600305
310	58	1000600315
310	1	1000600325
310	3	1000600335
310	71	1000600345
310	11	1000600355
310	395	1000600365
310	242	1000600375
310	470	1000600385
310	8	1000600395
310	446	1000600405
310	31	1000600415
310	17	1000600425
310	0	1000600435
310	0	1000600445
310	135	1000600455
310	37	1000600465
310	6	1000600475
310	91	1000600485
310	8	1000600495
311	19	1000603827
311	247	1000603837
311	244	1000603847
311	42	1000603857
311	17	1000603867
311	19	1000603877
311	228	1000603887
311	15	1000603897
311	5	1000603907
311	1	1000603917
311	39	1000603927
312	266	1000604586
312	6	1000604596
312	22	1000604606
312	231	1000604616
312	247	1000604626
312	22	1000604636
312	37	1000604646
312	12	1000604656
312	386	1000604666
312	1	1000604676
312	388	1000604686
312	130	1000604696
312	58	1000604706
312	0	1000604716
313	3	1000607862
313	113	1000607872
313	448	1000607882
313	69	1000607892
313	151	1000607902
313	0	1000607912
313	28	1000607922
314	91	1000610926
314	395	1000610936
314	116	1000610946
314	0	1000610956
314	18	1000610966
314	64	1000610976
314	26	1000610986
314	258	1000610996
314	237	1000611006
314	90	1000611016
314	21	1000611026
314	8	1000611036
314	1	1000611046
314	18	1000611056
314	27	1000611066
314	125	1000611076
315	0	1000613591
315	24	1000613601
315	4	1000613611
315	3	1000613621
315	251	1000613631
315	0	1000613641
316	148	1000614139
316	1	1000614149
316	13	1000614159
316	444	1000614169
316	8	1000614179
316	13	1000614189
316	261	1000614199
316	0	1000614209
316	38	1000614219
316	22	1000614229
316	13	1000614239
316	10	1000614249
316	1	1000614259
316	13	1000614269
317	205	1000617268
317	25	1000617278
317	34	1000617288
317	330	1000617298
317	114	1000617308
317	0	1000617318
318	1	1000619363
318	193	1000619373
318	48	1000619383
318	31	1000619393
318	7	1000619403
318	63	1000619413
318	9	1000619423
318	341	1000619433
318	5	1000619443
318	318	1000619453
318	68	1000619463
318	252	1000619473
318	149	1000619483
318	138	1000619493
318	14	1000619503
319	5	1000622469
319	284	1000622479
319	243	1000622489
319	33	1000622499
319	2	1000622509
319	22	1000622519
319	94	1000622529
319	36	1000622539
319	204	1000622549
319	495	1000622559
320	133	1000624752
320	1	1000624762
320	395	1000624772
320	4	1000624782
320	95	1000624792
320	6	1000624802
320	12	1000624812
320	63	1000624822
320	28	1000624832
320	3	1000624842
320	3	1000624852
320	28	1000624862
320	184	1000624872
320	336	1000624882
320	1	1000624892
321	0	1000626299
321	3	1000626309
321	16	1000626319
321	0	1000626329
321	6	1000626339
321	254	1000626349
321	410	1000626359
321	12	1000626369
321	9	1000626379
321	10	1000626389
322	0	1000628764
322	377	1000628774
322	5	1000628784
322	29	1000628794
322	0	1000628804
322	285	1000628814
322	163	1000628824
322	408	1000628834
322	205	1000628844
322	13	1000628854
322	7	1000628864
322	139	1000628874
322	19	1000628884
323	0	1000630877
323	0	1000630887
323	59	1000630897
323	70	1000630907
323	179	1000630917
323	2	1000630927
323	52	1000630937
323	4	1000630947
324	27	1000631908
324	3	1000631918
324	6	1000631928
324	13	1000631938
324	8	1000631948
324	1	1000631958
324	1	1000631968
324	4	1000631978
324	0	1000631988
324	97	1000631998
324	10	1000632008
324	10	1000632018
324	15	1000632028
325	301	1000633192
325	185	1000633202
325	160	1000633212
325	44	1000633222
325	136	1000633232
325	65	1000633242
325	5	1000633252
325	5	1000633262
325	11	1000633272
325	354	1000633282
325	63	1000633292
325	165	1000633302
325	17	1000633312
325	26	1000633322
326	3	1000633615
326	251	1000633625
326	78	1000633635
326	16	1000633645
326	225	1000633655
326	7	1000633665
326	456	1000633675
326	17	1000633685
326	16	1000633695
326	13	1000633705
326	2	1000633715
326	1	1000633725
326	109	1000633735
326	306	1000633745
326	214	1000633755
326	2	1000633765
326	63	1000633775
327	0	1000636966
327	113	1000636976
327	59	1000636986
327	1	1000636996
327	0	1000637006
327	481	1000637016
327	0	1000637026
327	34	1000637036
327	49	1000637046
327	1	1000637056
327	3	1000637066
327	18	1000637076
327	188	1000637086
327	50	1000637096
327	103	1000637106
327	473	1000637116
327	193	1000637126
327	32	1000637136
327	34	1000637146
328	48	1000639457
328	107	1000639467
328	0	1000639477
328	31	1000639487
328	10	1000639497
328	2	1000639507
328	1	1000639517
328	86	1000639527
328	55	1000639537
328	8	1000639547
328	40	1000639557
328	46	1000639567
328	4	1000639577
328	111	1000639587
328	205	1000639597
328	214	1000639607
328	86	1000639617
328	51	1000639627
329	462	1000642275
329	124	1000642285
329	272	1000642295
329	14	1000642305
329	125	1000642315
329	82	1000642325
329	86	1000642335
329	129	1000642345
329	74	1000642355
329	31	1000642365
329	9	1000642375
329	194	1000642385
330	135	1000645907
330	6	1000645917
330	97	1000645927
330	175	1000645937
330	5	1000645947
330	0	1000645957
330	2	1000645967
330	87	1000645977
330	275	1000645987
330	0	1000645997
330	165	1000646007
331	27	1000648286
331	2	1000648296
331	0	1000648306
332	267	1000648897
332	43	1000648907
332	201	1000648917
333	3	1000650445
333	11	1000650455
333	118	1000650465
333	438	1000650475
333	0	1000650485
334	75	1000653126
334	69	1000653136
334	48	1000653146
334	0	1000653156
334	1	1000653166
334	85	1000653176
335	2	1000653919
335	278	1000653929
335	484	1000653939
335	160	1000653949
335	208	1000653959
335	489	1000653969
335	87	1000653979
335	12	1000653989
335	262	1000653999
335	91	1000654009
335	76	1000654019
335	8	1000654029
335	183	1000654039
336	117	1000655532
336	101	1000655542
336	82	1000655552
336	0	1000655562
336	161	1000655572
336	14	1000655582
337	2	1000658704
337	2	1000658714
337	236	1000658724
337	374	1000658734
337	38	1000658744
337	48	1000658754
337	14	1000658764
337	331	1000658774
337	107	1000658784
337	11	1000658794
337	12	1000658804
337	327	1000658814
337	0	1000658824
337	14	1000658834
337	66	1000658844
338	331	1000660047
338	247	1000660057
338	337	1000660067
338	65	1000660077
338	235	1000660087
338	22	1000660097
338	119	1000660107
338	479	1000660117
338	6	1000660127
339	13	1000662316
339	1	1000662326
340	458	1000664354
340	26	1000664364
340	1	1000664374
340	0	1000664384
340	327	1000664394
340	38	1000664404
340	14	1000664414
340	41	1000664424
340	14	1000664434
340	45	1000664444
340	287	1000664454
340	81	1000664464
340	137	1000664474
340	19	1000664484
340	169	1000664494
340	119	1000664504
341	73	1000668009
341	8	1000668019
341	227	1000668029
341	30	1000668039
341	490	1000668049
341	1	1000668059
341	204	1000668069
341	124	1000668079
341	193	1000668089
341	12	1000668099
341	46	1000668109
341	219	1000668119
341	6	1000668129
342	435	1000670234
342	1	1000670244
342	42	1000670254
342	78	1000670264
342	61	1000670274
342	1	1000670284
342	0	1000670294
342	1	1000670304
342	78	1000670314
343	0	1000672870
343	11	1000672880
343	386	1000672890
343	55	1000672900
343	9	1000672910
343	25	1000672920
343	84	1000672930
343	111	1000672940
343	2	1000672950
343	458	1000672960
343	62	1000672970
343	2	1000672980
343	330	1000672990
343	0	1000673000
343	350	1000673010
344	142	1000676475
344	67	1000676485
344	19	1000676495
344	355	1000676505
344	0	1000676515
344	13	1000676525
344	0	1000676535
344	192	1000676545
344	142	1000676555
344	15	1000676565
344	125	1000676575
344	24	1000676585
344	183	1000676595
345	20	1000677030
345	64	1000677040
345	213	1000677050
345	14	1000677060
345	76	1000677070
345	17	1000677080
345	238	1000677090
345	39	1000677100
345	0	1000677110
345	3	1000677120
345	0	1000677130
345	48	1000677140
346	1	1000680220
346	399	1000680230
346	303	1000680240
346	36	1000680250
346	474	1000680260
346	0	1000680270
346	91	1000680280
346	92	1000680290
346	37	1000680300
346	24	1000680310
346	36	1000680320
346	28	1000680330
346	162	1000680340
346	2	1000680350
346	4	1000680360
346	4	1000680370
346	8	1000680380
347	25	1000681969
347	16	1000681979
347	2	1000681989
347	24	1000681999
347	3	1000682009
347	165	1000682019
347	5	1000682029
347	0	1000682039
347	65	1000682049
347	82	1000682059
347	302	1000682069
347	75	1000682079
347	17	1000682089
347	226	1000682099
347	61	1000682109
347	1	1000682119
347	70	1000682129
347	350	1000682139
347	24	1000682149
348	67	1000682726
348	300	1000682736
348	20	1000682746
348	91	1000682756
348	55	1000682766
348	14	1000682776
348	40	1000682786
348	49	1000682796
348	4	1000682806
348	13	1000682816
348	214	1000682826
348	361	1000682836
348	19	1000682846
348	12	1000682856
348	4	1000682866
348	127	1000682876
348	14	1000682886
349	24	1000684837
349	86	1000684847
349	224	1000684857
349	40	1000684867
349	29	1000684877
349	491	1000684887
349	0	1000684897
349	332	1000684907
349	2	1000684917
349	209	1000684927
349	93	1000684937
349	16	1000684947
349	305	1000684957
349	0	1000684967
350	71	1000686601
350	18	1000686611
351	22	1000687450
351	0	1000687460
351	84	1000687470
351	342	1000687480
351	22	1000687490
351	5	1000687500
351	33	1000687510
351	0	1000687520
352	250	1000690015
352	79	1000690025
352	18	1000690035
352	222	1000690045
352	66	1000690055
352	249	1000690065
352	100	1000690075
352	208	1000690085
352	84	1000690095
352	28	1000690105
352	426	1000690115
352	61	1000690125
353	97	1000691630
353	72	1000691640
353	4	1000691650
353	0	1000691660
353	87	1000691670
353	189	1000691680
353	55	1000691690
353	6	1000691700
353	119	1000691710
353	1	1000691720
353	33	1000691730
353	3	1000691740
353	4	1000691750
353	5	1000691760
353	23	1000691770
353	0	1000691780
353	25	1000691790
353	51	1000691800
353	43	1000691810
353	22	1000691820
354	50	1000694059
354	0	1000694069
354	0	1000694079
354	73	1000694089
354	70	1000694099
354	310	1000694109
354	67	1000694119
354	429	1000694129
354	0	1000694139
354	1	1000694149
354	0	1000694159
354	4	1000694169
354	61	1000694179
354	107	1000694189
354	0	1000694199
354	407	1000694209
355	11	1000695924
355	0	1000695934
355	3	1000695944
355	2	1000695954
355	2	1000695964
355	54	1000695974
355	7	1000695984
355	18	1000695994
355	480	1000696004
356	411	1000698104
356	2	1000698114
356	22	1000698124
356	66	1000698134
356	0	1000698144
356	0	1000698154
357	15	1000699688
357	191	1000699698
357	28	1000699708
357	111	1000699718
357	76	1000699728
357	0	1000699738
357	479	1000699748
357	0	1000699758
357	442	1000699768
357	64	1000699778
357	435	1000699788
357	1	1000699798
357	45	1000699808
357	3	1000699818
357	0	1000699828
357	93	1000699838
357	5	1000699848
357	79	1000699858
357	1	1000699868
357	15	1000699878
358	32	1000700535
358	98	1000700545
358	108	1000700555
358	269	1000700565
358	14	1000700575
358	132	1000700585
358	432	1000700595
358	162	1000700605
358	45	1000700615
358	99	1000700625
358	170	1000700635
358	90	1000700645
358	0	1000700655
358	4	1000700665
358	233	1000700675
358	9	1000700685
359	256	1000702734
359	227	1000702744
360	425	1000705114
360	326	1000705124
360	111	1000705134
360	37	1000705144
360	125	1000705154
360	93	1000705164
360	71	1000705174
360	0	1000705184
360	101	1000705194
360	194	1000705204
360	489	1000705214
360	0	1000705224
360	162	1000705234
360	73	1000705244
360	32	1000705254
360	2	1000705264
360	27	1000705274
360	18	1000705284
361	141	1000705980
361	80	1000705990
361	395	1000706000
361	17	1000706010
361	7	1000706020
361	113	1000706030
361	4	1000706040
361	13	1000706050
361	6	1000706060
361	0	1000706070
361	251	1000706080
361	8	1000706090
362	0	1000707318
362	140	1000707328
362	15	1000707338
362	174	1000707348
362	27	1000707358
362	4	1000707368
362	52	1000707378
362	2	1000707388
362	33	1000707398
362	13	1000707408
362	356	1000707418
362	0	1000707428
362	137	1000707438
362	4	1000707448
362	14	1000707458
362	28	1000707468
362	350	1000707478
362	7	1000707488
362	1	1000707498
363	1	1000708666
363	2	1000708676
363	73	1000708686
363	0	1000708696
363	0	1000708706
363	151	1000708716
363	19	1000708726
363	2	1000708736
363	8	1000708746
363	105	1000708756
363	9	1000708766
363	46	1000708776
363	1	1000708786
363	79	1000708796
363	13	1000708806
364	231	1000709096
364	90	1000709106
364	11	1000709116
364	8	1000709126
364	15	1000709136
364	3	1000709146
364	4	1000709156
364	214	1000709166
364	22	1000709176
364	32	1000709186
364	82	1000709196
364	80	1000709206
364	0	1000709216
364	255	1000709226
364	3	1000709236
364	157	1000709246
364	197	1000709256
364	151	1000709266
364	75	1000709276
364	0	1000709286
365	87	1000709736
365	23	1000709746
365	292	1000709756
365	13	1000709766
365	11	1000709776
365	9	1000709786
365	15	1000709796
365	67	1000709806
365	145	1000709816
365	117	1000709826
366	320	1000712022
366	239	1000712032
366	0	1000712042
366	167	1000712052
366	5	1000712062
366	2	1000712072
366	104	1000712082
366	14	1000712092
366	0	1000712102
366	2	1000712112
366	0	1000712122
366	343	1000712132
366	0	1000712142
366	5	1000712152
366	28	1000712162
366	18	1000712172
366	355	1000712182
366	0	1000712192
366	52	1000712202
367	457	1000714053
367	107	1000714063
367	389	1000714073
367	12	1000714083
367	206	1000714093
367	191	1000714103
367	135	1000714113
367	439	1000714123
368	4	1000716988
368	438	1000716998
368	30	1000717008
368	100	1000717018
368	159	1000717028
368	20	1000717038
368	2	1000717048
368	5	1000717058
368	13	1000717068
368	102	1000717078
368	25	1000717088
368	0	1000717098
368	55	1000717108
368	369	1000717118
368	235	1000717128
368	248	1000717138
368	218	1000717148
368	14	1000717158
369	4	1000719458
369	423	1000719468
369	21	1000719478
369	16	1000719488
369	0	1000719498
369	44	1000719508
369	1	1000719518
369	7	1000719528
369	13	1000719538
369	231	1000719548
369	307	1000719558
369	12	1000719568
369	286	1000719578
369	284	1000719588
369	190	1000719598
370	405	1000720185
370	129	1000720195
370	15	1000720205
370	48	1000720215
370	107	1000720225
370	51	1000720235
370	1	1000720245
370	13	1000720255
370	225	1000720265
370	289	1000720275
370	2	1000720285
370	417	1000720295
370	15	1000720305
370	117	1000720315
370	179	1000720325
370	235	1000720335
370	406	1000720345
370	13	1000720355
370	286	1000720365
371	144	1000723387
371	171	1000723397
371	126	1000723407
371	8	1000723417
371	304	1000723427
371	3	1000723437
371	0	1000723447
371	153	1000723457
371	41	1000723467
371	275	1000723477
371	22	1000723487
371	3	1000723497
371	261	1000723507
371	64	1000723517
372	75	1000724276
372	12	1000724286
372	42	1000724296
372	216	1000724306
372	466	1000724316
373	1	1000726436
373	263	1000726446
373	122	1000726456
373	139	1000726466
373	19	1000726476
373	312	1000726486
373	159	1000726496
373	1	1000726506
373	26	1000726516
373	321	1000726526
373	0	1000726536
373	432	1000726546
373	127	1000726556
373	100	1000726566
373	9	1000726576
373	7	1000726586
374	11	1000729262
374	200	1000729272
374	24	1000729282
374	2	1000729292
374	0	1000729302
374	62	1000729312
374	456	1000729322
374	20	1000729332
374	18	1000729342
374	17	1000729352
374	54	1000729362
374	33	1000729372
374	312	1000729382
374	50	1000729392
375	0	1000732274
375	24	1000732284
375	41	1000732294
375	35	1000732304
375	299	1000732314
375	57	1000732324
375	39	1000732334
376	332	1000735920
376	280	1000735930
376	124	1000735940
376	2	1000735950
377	383	1000736867
377	116	1000736877
377	175	1000736887
378	271	1000739597
378	8	1000739607
378	0	1000739617
378	21	1000739627
378	72	1000739637
378	42	1000739647
378	290	1000739657
378	1	1000739667
379	3	1000742396
379	1	1000742406
379	0	1000742416
380	380	1000745063
380	31	1000745073
380	1	1000745083
380	52	1000745093
380	17	1000745103
380	21	1000745113
380	95	1000745123
380	154	1000745133
381	364	1000746331
381	1	1000746341
381	6	1000746351
381	178	1000746361
381	9	1000746371
382	1	1000749113
382	36	1000749123
382	169	1000749133
382	132	1000749143
382	238	1000749153
382	309	1000749163
382	198	1000749173
382	122	1000749183
382	0	1000749193
382	59	1000749203
382	0	1000749213
382	231	1000749223
382	14	1000749233
382	69	1000749243
383	321	1000751942
383	25	1000751952
384	9	1000754951
384	59	1000754961
384	286	1000754971
384	14	1000754981
384	420	1000754991
384	1	1000755001
384	0	1000755011
384	345	1000755021
384	0	1000755031
384	485	1000755041
384	415	1000755051
384	2	1000755061
385	4	1000756538
385	30	1000756548
385	0	1000756558
385	6	1000756568
385	19	1000756578
385	33	1000756588
385	459	1000756598
385	230	1000756608
385	168	1000756618
385	60	1000756628
385	265	1000756638
385	16	1000756648
385	147	1000756658
385	488	1000756668
385	13	1000756678
385	124	1000756688
386	361	1000757988
386	153	1000757998
386	10	1000758008
386	14	1000758018
386	0	1000758028
386	187	1000758038
386	0	1000758048
386	293	1000758058
386	1	1000758068
386	3	1000758078
386	41	1000758088
386	168	1000758098
386	2	1000758108
386	33	1000758118
386	43	1000758128
387	1	1000760783
387	261	1000760793
387	49	1000760803
387	0	1000760813
387	226	1000760823
387	465	1000760833
387	87	1000760843
387	49	1000760853
387	311	1000760863
387	417	1000760873
387	182	1000760883
387	34	1000760893
387	81	1000760903
387	141	1000760913
387	4	1000760923
387	34	1000760933
387	253	1000760943
388	107	1000762186
388	3	1000762196
388	63	1000762206
388	1	1000762216
388	21	1000762226
388	27	1000762236
388	0	1000762246
388	9	1000762256
388	422	1000762266
388	419	1000762276
389	0	1000765187
389	3	1000765197
390	2	1000765970
390	189	1000765980
390	1	1000765990
390	466	1000766000
390	22	1000766010
390	199	1000766020
391	98	1000769315
391	4	1000769325
391	2	1000769335
391	394	1000769345
392	249	1000772045
392	138	1000772055
392	373	1000772065
392	243	1000772075
393	18	1000774462
393	2	1000774472
393	83	1000774482
393	237	1000774492
393	22	1000774502
393	2	1000774512
393	4	1000774522
394	12	1000775806
394	106	1000775816
394	85	1000775826
394	138	1000775836
394	19	1000775846
394	247	1000775856
394	5	1000775866
394	40	1000775876
394	224	1000775886
394	4	1000775896
394	1	1000775906
394	317	1000775916
394	16	1000775926
394	130	1000775936
394	0	1000775946
394	134	1000775956
395	0	1000777018
395	89	1000777028
395	7	1000777038
395	23	1000777048
395	1	1000777058
395	2	1000777068
395	11	1000777078
395	1	1000777088
395	354	1000777098
395	0	1000777108
395	43	1000777118
395	2	1000777128
396	1	1000780081
396	72	1000780091
396	77	1000780101
396	151	1000780111
396	7	1000780121
396	34	1000780131
396	10	1000780141
396	1	1000780151
396	308	1000780161
396	161	1000780171
396	12	1000780181
396	84	1000780191
396	4	1000780201
396	326	1000780211
396	1	1000780221
396	0	1000780231
396	48	1000780241
396	77	1000780251
397	0	1000780879
397	13	1000780889
397	48	1000780899
397	5	1000780909
397	303	1000780919
397	1	1000780929
397	44	1000780939
397	135	1000780949
397	8	1000780959
397	96	1000780969
397	253	1000780979
397	4	1000780989
398	66	1000783075
398	12	1000783085
398	31	1000783095
398	13	1000783105
398	158	1000783115
398	219	1000783125
